"","t","s","mid","pmt","pg","subtype","hr","bank"
"16533",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 11","Karnataka Bank"
"16534",2,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 02","Karnataka Bank"
"16535",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-13 13","Karnataka Bank"
"16536",1,0,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 07","Karnataka Bank"
"16537",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 05","Karnataka Bank"
"16538",1,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 03","Karnataka Bank"
"16539",1,1,"zivame","CARD","HDFC","notprovided","2020-02-13 06","Karnataka Bank"
"16540",2,2,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 04","Karnataka Bank"
"16541",1,1,"fanfight","CARD","RAZORPAY","notprovided","2020-02-13 12","Karnataka Bank"
"16542",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 14","Karnataka Bank"
"16543",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 17","Karnataka Bank"
"16544",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 13","Karnataka Bank"
"16545",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 05","Karnataka Bank"
"16546",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 18","Karnataka Bank"
"16547",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 05","Karnataka Bank"
"16548",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 14","Karnataka Bank"
"16549",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 08","Karnataka Bank"
"16550",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 06","Karnataka Bank"
"16551",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 14","Karnataka Bank"
"16552",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 15","Karnataka Bank"
"16553",6,4,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 11","Syndicate Bank"
"16554",2,1,"fanfight","CARD","RAZORPAY","notprovided","2020-02-14 14","Syndicate Bank"
"16555",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 11","Syndicate Bank"
"16556",1,0,"zivame","CARD","HDFC","notprovided","2020-02-14 18","Syndicate Bank"
"16557",2,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 14","Syndicate Bank"
"16558",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 05","Syndicate Bank"
"16559",4,3,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 02","Syndicate Bank"
"16560",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 12","Syndicate Bank"
"16561",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 13","Syndicate Bank"
"16562",3,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 19","Syndicate Bank"
"16563",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-14 03","Syndicate Bank"
"16564",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 06","Syndicate Bank"
"16565",3,3,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 07","Syndicate Bank"
"16566",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 17","Syndicate Bank"
"16567",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 03","Syndicate Bank"
"16568",4,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 10","Syndicate Bank"
"16569",3,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 18","Syndicate Bank"
"16570",2,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 16","Syndicate Bank"
"16571",2,1,"zivame","CARD","PAYU","notprovided","2020-02-13 17","Syndicate Bank"
"16572",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 21","Syndicate Bank"
"16573",1,1,"zivame","CARD","PAYU","notprovided","2020-02-14 20","Syndicate Bank"
"16574",1,0,"zivame","CARD","HDFC","notprovided","2020-02-12 12","Syndicate Bank"
"16575",1,0,"zivame","CARD","PAYU","notprovided","2020-02-12 08","Syndicate Bank"
"16576",2,2,"zivame","CARD","HDFC","notprovided","2020-02-12 07","Syndicate Bank"
"16577",6,3,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 03","Syndicate Bank"
"16578",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 10","Syndicate Bank"
"16579",4,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 13","Syndicate Bank"
"16580",2,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 05","Syndicate Bank"
"16581",6,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 02","Syndicate Bank"
"16582",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 05","Syndicate Bank"
"16583",2,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 16","Syndicate Bank"
"16584",1,1,"zivame","CARD","PAYU","notprovided","2020-02-13 10","Syndicate Bank"
"16585",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 12","Syndicate Bank"
"16586",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 08","Syndicate Bank"
"16587",2,2,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-13 13","Syndicate Bank"
"16588",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 07","Syndicate Bank"
"16589",1,0,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 05","Syndicate Bank"
"16590",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 13","Syndicate Bank"
"16591",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 02","Syndicate Bank"
"16592",3,2,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 14","Syndicate Bank"
"16593",2,1,"zivame","CARD","HDFC","notprovided","2020-02-12 17","Syndicate Bank"
"16594",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 04","Syndicate Bank"
"16595",2,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 12","Syndicate Bank"
"16596",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 04","Syndicate Bank"
"16597",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 12","Syndicate Bank"
"16598",1,0,"countrydelight","CARD","PAYU","notprovided","2020-02-12 13","Syndicate Bank"
"16599",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 07","Syndicate Bank"
"16600",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 06","Syndicate Bank"
"16601",1,0,"fanfight","CARD","RAZORPAY","notprovided","2020-02-13 11","Syndicate Bank"
"16602",2,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 08","Syndicate Bank"
"16603",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 08","Syndicate Bank"
"16604",2,2,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 16","Syndicate Bank"
"16605",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 08","Syndicate Bank"
"16606",1,1,"zivame","CARD","PAYU","notprovided","2020-02-12 11","Syndicate Bank"
"16607",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-13 12","Syndicate Bank"
"16608",2,2,"countrydelight","CARD","PAYU","notprovided","2020-02-13 04","Syndicate Bank"
"16609",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 06","Syndicate Bank"
"16610",2,2,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 14","Syndicate Bank"
"16611",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 04","Syndicate Bank"
"16612",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 13","Syndicate Bank"
"16613",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-13 15","Syndicate Bank"
"16614",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 06","Syndicate Bank"
"16615",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 11","Syndicate Bank"
"16616",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 12","Syndicate Bank"
"16617",1,0,"countrydelight","CARD","PAYU","notprovided","2020-02-12 01","Syndicate Bank"
"16618",1,0,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 12","Syndicate Bank"
"16619",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 04","Syndicate Bank"
"16620",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 12","Syndicate Bank"
"16621",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 17","Syndicate Bank"
"16622",1,1,"zivame","CARD","HDFC","notprovided","2020-02-14 16","Syndicate Bank"
"16623",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 03","Syndicate Bank"
"16624",1,0,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 14","Syndicate Bank"
"16625",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 06","Syndicate Bank"
"16626",2,2,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 14","Syndicate Bank"
"16627",3,1,"zivame","CARD","PAYU","notprovided","2020-02-14 06","Syndicate Bank"
"16628",1,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 05","Syndicate Bank"
"16629",5,4,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 15","Syndicate Bank"
"16630",1,1,"fanfight","CARD","RAZORPAY","notprovided","2020-02-12 09","Syndicate Bank"
"16631",9,1,"fanfight","CARD","RAZORPAY","notprovided","2020-02-12 14","Syndicate Bank"
"16632",1,1,"zivame","CARD","FSS_ATM_PIN_V2","notprovided","2020-02-14 07","Syndicate Bank"
"16633",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 13","Syndicate Bank"
"16634",1,1,"zivame","CARD","PAYU","notprovided","2020-02-14 15","Syndicate Bank"
"16635",2,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 07","Syndicate Bank"
"16636",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 05","Syndicate Bank"
"16637",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 14","Syndicate Bank"
"16638",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 04","Syndicate Bank"
"16639",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 05","Syndicate Bank"
"16640",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 06","Syndicate Bank"
"16641",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 06","Syndicate Bank"
"16642",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 15","Syndicate Bank"
"16643",2,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 14","Syndicate Bank"
"16644",4,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 15","Syndicate Bank"
"16645",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 04","Syndicate Bank"
"16646",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 14","Syndicate Bank"
"16647",2,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 01","Syndicate Bank"
"16648",2,2,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 02","Syndicate Bank"
"16649",1,1,"zivame","CARD","FSS_ATM_PIN_V2","notprovided","2020-02-13 17","Syndicate Bank"
"16650",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 10","Syndicate Bank"
"16651",2,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 01","Syndicate Bank"
"16652",1,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 05","Syndicate Bank"
"16653",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 14","Syndicate Bank"
"16654",1,0,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 03","Syndicate Bank"
"16655",4,3,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 04","Syndicate Bank"
"16656",1,1,"zivame","CARD","HDFC","notprovided","2020-02-13 05","Syndicate Bank"
"16657",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 00","Syndicate Bank"
"16658",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 08","Syndicate Bank"
"16659",2,2,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 11","Syndicate Bank"
"16660",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 21","Syndicate Bank"
"16661",1,1,"zivame","CARD","PAYU","notprovided","2020-02-14 11","Syndicate Bank"
"16662",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 08","Syndicate Bank"
"16663",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 10","Syndicate Bank"
"16664",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-14 04","Syndicate Bank"
"16665",1,0,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 10","Syndicate Bank"
"16666",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 06","Syndicate Bank"
"16667",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 04","Syndicate Bank"
"16668",1,0,"countrydelight","CARD","PAYU","notprovided","2020-02-12 02","Syndicate Bank"
"16669",4,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 03","Syndicate Bank"
"16670",4,4,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 10","Syndicate Bank"
"16671",2,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 18","Syndicate Bank"
"16672",1,0,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 02","Syndicate Bank"
"16673",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 21","Syndicate Bank"
"16674",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-13 08","Syndicate Bank"
"16675",2,2,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 04","Syndicate Bank"
"16676",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-13 03","Syndicate Bank"
"16677",1,1,"zivame","CARD","PAYU","notprovided","2020-02-13 14","Syndicate Bank"
"16678",1,0,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 03","Syndicate Bank"
"16679",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 12","Syndicate Bank"
"16680",1,0,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 09","Syndicate Bank"
"16681",1,0,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 17","Syndicate Bank"
"16682",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 07","Syndicate Bank"
"16683",1,0,"zivame","CARD","IPG","notprovided","2020-02-13 16","Syndicate Bank"
"16684",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 16","Syndicate Bank"
"16685",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-13 17","Syndicate Bank"
"16686",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 12","Syndicate Bank"
"16687",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 03","Syndicate Bank"
"16688",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 11","Syndicate Bank"
"16689",1,1,"zivame","CARD","HDFC","notprovided","2020-02-12 14","Syndicate Bank"
"16690",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 18","Syndicate Bank"
"16691",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 14","Syndicate Bank"
"16692",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 10","Syndicate Bank"
"16693",2,2,"zivame","CARD","HDFC","notprovided","2020-02-14 11","Syndicate Bank"
"16694",1,1,"zivame","CARD","FSS_ATM_PIN_V2","notprovided","2020-02-14 20","Syndicate Bank"
"16695",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 16","Syndicate Bank"
"16696",5,3,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 04","Syndicate Bank"
"16697",3,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 01","Syndicate Bank"
"16698",2,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 20","Syndicate Bank"
"16699",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-14 11","Syndicate Bank"
"16700",1,0,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 03","Syndicate Bank"
"16701",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 18","Syndicate Bank"
"16702",2,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 13","Syndicate Bank"
"16703",3,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 13","Syndicate Bank"
"16704",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-14 17","Syndicate Bank"
"16705",1,1,"zivame","CARD","HDFC","notprovided","2020-02-14 15","Syndicate Bank"
"16706",2,0,"zivame","CARD","PAYU","notprovided","2020-02-14 07","Syndicate Bank"
"16707",1,0,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 06","Syndicate Bank"
"16708",3,1,"zivame","CARD","PAYU","notprovided","2020-02-14 09","Syndicate Bank"
"16709",3,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 04","Syndicate Bank"
"16710",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 03","Syndicate Bank"
"16711",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 01","Syndicate Bank"
"16712",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 09","Syndicate Bank"
"16713",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 02","Syndicate Bank"
"16714",7,3,"zivame","CARD","HDFC","notprovided","2020-02-13 19","Syndicate Bank"
"16715",3,3,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 06","Syndicate Bank"
"16716",3,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 11","Syndicate Bank"
"16717",1,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 11","Syndicate Bank"
"16718",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 04","Syndicate Bank"
"16719",2,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 11","Syndicate Bank"
"16720",2,1,"zivame","CARD","HDFC","notprovided","2020-02-12 08","Syndicate Bank"
"16721",3,3,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 13","Syndicate Bank"
"16722",1,0,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 13","Syndicate Bank"
"16723",3,2,"urbanclap","CARD","PAYTM","notprovided","2020-02-12 14","Syndicate Bank"
"16724",2,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 05","Syndicate Bank"
"16725",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-14 12","Syndicate Bank"
"16726",1,1,"zivame","CARD","PAYU","notprovided","2020-02-14 14","Syndicate Bank"
"16727",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-13 12","Syndicate Bank"
"16728",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 15","Syndicate Bank"
"16729",2,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-13 01","Syndicate Bank"
"16730",2,2,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 04","Syndicate Bank"
"16731",1,1,"countrydelight","CARD","PAYU","notprovided","2020-02-13 15","Syndicate Bank"
"16732",3,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 15","Syndicate Bank"
"16733",5,3,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 10","Syndicate Bank"
"16734",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 17","Syndicate Bank"
"16735",3,1,"countrydelight","CARD","PAYU","notprovided","2020-02-12 16","Syndicate Bank"
"16736",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 07","Syndicate Bank"
"16737",1,0,"zivame","CARD","PAYU","notprovided","2020-02-13 07","Syndicate Bank"
"16738",3,2,"fanfight","CARD","RAZORPAY","notprovided","2020-02-13 13","Syndicate Bank"
"16739",2,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 14","Syndicate Bank"
"16740",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 00","Syndicate Bank"
"16741",1,1,"zivame","CARD","PAYU","notprovided","2020-02-12 19","Syndicate Bank"
"16742",2,1,"zivame","CARD","HDFC","notprovided","2020-02-12 15","Syndicate Bank"
"16743",1,0,"pharmeasytech","CARD","PAYU","notprovided","2020-02-12 08","Syndicate Bank"
"16744",2,2,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-12 01","Syndicate Bank"
"16745",3,2,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 10","Syndicate Bank"
"16746",1,1,"zivame","CARD","RAZORPAY","notprovided","2020-02-13 14","Syndicate Bank"
"16747",5,4,"medlife_prod","CARD","TPSL","notprovided","2020-02-12 09","Syndicate Bank"
"16748",1,0,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-14 15","Syndicate Bank"
"16749",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 03","Syndicate Bank"
"16750",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-13 13","Syndicate Bank"
"16751",1,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-13 14","Syndicate Bank"
"16752",1,1,"zivame","CARD","PAYU","notprovided","2020-02-13 16","Syndicate Bank"
"16753",1,1,"urbanclap","CARD","PAYTM","notprovided","2020-02-14 04","Syndicate Bank"
"16754",1,1,"purplle.com","CARD","PAYTM","notprovided","2020-02-13 09","Syndicate Bank"
"16755",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 14","Syndicate Bank"
"16756",1,1,"zivame","CARD","PAYU","notprovided","2020-02-13 05","Syndicate Bank"
"16757",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-13 13","Syndicate Bank"
"16758",1,1,"pharmeasytech","CARD","PAYU","notprovided","2020-02-13 12","Syndicate Bank"
"16759",1,1,"zivame","CARD","FSS_ATM_PIN_V2","notprovided","2020-02-14 08","Syndicate Bank"
"16760",1,1,"drivezy","CARD","GOCASHFREE","notprovided","2020-02-12 15","Syndicate Bank"
"16761",1,0,"purplle.com","CARD","PAYTM","notprovided","2020-02-12 18","Syndicate Bank"
"16762",2,1,"fanfight","CARD","GOCASHFREE","notprovided","2020-02-14 10","Bank of America"
"16763",1,1,"medlife_prod","CARD","TPSL","notprovided","2020-02-14 10","Bank of America"
